EAR,MAR,Label
0.2762433288248525,0.40543595002800425,0
0.28049842325029084,0.4002240377771126,0
0.2855804343598117,0.37810342499310023,0
0.2841956281405429,0.37578502993842217,0
0.28231399279741964,0.38672053871885687,0
0.2795333390303849,0.3701219412651645,0
0.27836303822787356,0.39799737179842026,0
0.26864435436219575,0.39180987000631123,0
0.2730290759234374,0.4093448517735993,0
0.2761978659078667,0.38184755384981073,0
0.2896179130450919,0.4060436836141348,0
0.28435914892952824,0.4174586613694469,0
0.29036284055820494,0.41878627403639335,0
0.28830374285969806,0.4243583371068026,0
0.29601221171510256,0.42514708498300785,0
0.29313659412881155,0.4315859096631238,0
0.29095584230580257,0.4204526804366363,0
0.28574933407904696,0.42951429892885346,0
0.2955713988343472,0.432405159515069,0
0.28982429193669884,0.42308940431060815,0
0.30040904187599726,0.4243583371068026,0
0.29858389928057927,0.4409398368778365,0
0.30751055973586056,0.436331365894285,0
0.31111583764466977,0.42790926922357736,0
0.31529241763904514,0.3799825600900747,0
0.3087122899102662,0.4316387696899702,0
0.2875133522812041,0.40639275408271497,0
0.2057023065909821,0.4379062259296525,0
0.21527864189934284,0.4311731330587878,0
0.2638482985464123,0.41133106842635164,0
0.2861468443962535,0.4084579927131006,0
0.29664196148319477,0.37343113036657427,0
0.3219324073814792,0.44065276243653645,0
0.31690131299304836,0.4240598863066612,0
0.3307983781278554,0.4208994402542016,0
0.35999111428990926,0.4359040486359257,0
0.330906999787831,0.4231918310208688,0
0.3253140150277511,0.40057581541612836,0
0.33572219732310793,0.41787712512358066,0
0.3177442625797585,0.414872648708137,0
0.3255456393640729,0.3950757761401108,0
0.33676901378103075,0.3994597777851074,0
0.3319501946650386,0.4068019605984014,0
0.3372268271734833,0.40074655283060306,0
0.31487905407580175,0.40823610693744056,0
0.3241179760978755,0.41206864353905603,0
0.3269521497432222,0.41486064665718386,0
0.3301145207009345,0.4188679088119626,0
0.329127315946282,0.40919628214343473,0
0.3205112988495477,0.3941018422661143,0
0.3128652593004767,0.41259979549922426,0
0.31725444992676,0.4206760046304331,0
0.3349325690054627,0.42088658686188657,0
0.32003402029888395,0.40309228795386687,0
0.33015259192990987,0.42453465583582645,0
0.3328490373047125,0.41613502633671484,0
0.3290877309780691,0.3869344453536839,0
0.34141025468684094,0.41245792493415384,0
0.32217626716795966,0.4029498555163186,0
0.32203935055591537,0.41738853759127004,0
0.32413422142458315,0.4058744703863677,0
0.31922852227898335,0.4042156280115333,0
0.33440657548582864,0.42196965419734667,0
0.32864864362988433,0.421946237590217,0
0.32574529374085537,0.42000706296489776,0
0.33288649752147714,0.4191883121619434,0
0.32506845156316055,0.41220854552407155,0
0.33568145607595434,0.41663024704184953,0
0.3327714104198316,0.4192453957970855,0
0.33464845543466226,0.4190502513897624,0
0.33620343208794573,0.4281389320034059,0
0.33173795413526164,0.4242371539399675,0
0.3298595295581551,0.42575586251935416,0
0.3212037154597914,0.4183837561029562,0
0.23721044525228818,0.424844546619794,0
0.20061920417678503,0.420536309503586,0
0.20960517716565236,0.42132053445792433,0
0.2544151503965265,0.4365697719670454,0
0.2556222359798809,0.42758293408746073,0
0.28418681252150324,0.42259754745302186,0
0.28371150570351844,0.42012242419627027,0
0.2927878062058875,0.4348209175559405,0
0.29784286170434704,0.4253029108485368,0
0.3127232021155121,0.4303249046854076,0
0.310021139792727,0.4203357178418691,0
0.3156558169023804,0.437760568324269,0
0.31465022316063634,0.4327565156913391,0
0.31776421517668074,0.43917635336950817,0
0.3282630615809295,0.42444032200628296,0
0.31491472423759526,0.43590072387420253,0
0.3149969923869129,0.42734604320523856,0
0.32404125420157726,0.4253937368962427,0
0.32018523597429654,0.4307905790077219,0
0.3283084660261951,0.4238260872773833,0
0.32591607184192856,0.4094319981309341,0
0.3293754051021609,0.4123655107232736,0
0.3381167282737943,0.4267607042511966,0
0.3291213826434122,0.42369252883655717,0
0.3291213826434122,0.4302820409074998,0
0.32442200228473833,0.42969656254824184,0
0.3294186228486523,0.42940395725209674,0
0.3282273283173346,0.43017327702810293,0
0.33614101001334834,0.4285876611850257,0
0.33832313347383947,0.4295592298175388,0
0.3290822355389663,0.4264123839022515,0
0.3426555451225912,0.4285876611850257,0
0.3335641324036904,0.42529537945525453,0
0.3338913823707268,0.43149776879156504,0
0.32478439110323715,0.43212823666970174,0
0.3241004781423522,0.4405538261867913,0
0.3225875706312862,0.4268112495463507,0
0.32792650727848405,0.42761710738571856,0
0.32288088874369275,0.4260498535722275,0
0.33300103574319373,0.43208675171171707,0
0.3221939860108019,0.4266300337933626,0
0.2883359827448858,0.4122509266149448,0
0.17609539838214736,0.4139776185120697,0
0.17385675395382894,0.4267731569723331,0
0.1882302558795504,0.42615146818150595,0
0.20898373501609696,0.4209125941104559,0
0.24659606025315234,0.42113024119855447,0
0.2651323083939098,0.4265130255119301,0
0.2672719705566991,0.41653656069891876,0
0.2965938683581342,0.42409638083426454,0
0.29077688577140837,0.4244380733131231,0
0.2931699091010881,0.4185973080127885,0
0.2965630749046567,0.42454682082982503,0
0.3002007876774367,0.42583603393570874,0
0.30365872005310046,0.43200648172640915,0
0.3035299236692355,0.42918489221415834,0
0.30438446493628135,0.4273953180998392,0
0.31000391870684163,0.42561638732051166,0
0.31507023633156517,0.4311718110857314,0
0.3149969923869129,0.42743088875473917,0
0.314641650914653,0.422516132829592,0
0.30873835457181076,0.42560035650032546,0
0.3058801697595288,0.4194021776785327,0
0.3199315692417183,0.42385965382044677,0
0.31282159952480226,0.4140167375830344,0
0.3150534800999101,0.40063663334545135,0
0.3134478724349113,0.3952454273811396,0
0.30808851605696164,0.4156406134366662,0
0.31110180434173873,0.4055514531556766,0
0.3215986149630372,0.42306112900233844,0
0.3111803604754682,0.41422586579230253,0
0.3171097400644003,0.4111583377643678,0
0.31797337649525037,0.41222471379683256,0
0.3203610842246451,0.40070813621393964,0
0.31376393939902314,0.422597261751814,0
0.32027058811197207,0.41690989728572536,0
0.3136624818427379,0.4226050815591682,0
0.3136243246712931,0.42007375436448463,0
0.31688846705069484,0.4258701183001945,0
0.30739865122172905,0.42742236392685823,0
0.3085427923703956,0.4205466435490237,0
0.31152139537047985,0.42353444994207406,0
0.31152139537047985,0.41245074394139414,0
0.31553224342867214,0.4058881274024633,0
0.3067585915495537,0.4145122156244097,0
0.31171764987174044,0.3984104343035136,0
0.3169675795006529,0.41073737399157295,0
0.3135837418852279,0.39992826688343064,0
0.320063395597768,0.41601508251446506,0
0.30890340555355045,0.4139345855222703,0
0.3111803604754682,0.42201800917319154,0
0.31427081760071784,0.4256453902437312,0
0.3195428664808768,0.4262611671364094,0
0.30862289066103693,0.41996492017494225,0
0.32266514207037145,0.4256453902437312,0
0.3052336936316412,0.4262611671364094,0
0.30087908717604916,0.43359593501232296,0
0.32642350100244555,0.4318427957136242,0
0.31780919835058996,0.4138976369911887,0
0.3080161688752422,0.4226971922787339,0
0.31290732647047104,0.40581397868409336,0
0.2192451910417355,0.41719299956475286,0
0.17860765961750424,0.40926477070808187,0
0.16019529385098055,0.4024874402335516,0
0.1912060470053564,0.408904227679588,0
0.21885414766463668,0.410389647404618,0
0.27802193214880316,0.4192254069309841,0
0.2884307130716605,0.41073737399157295,0
0.3197762261477285,0.38918068560003,0
0.3140464854109961,0.3965791509274701,0
0.32460571143858263,0.42919796731032106,0
0.34821810778091933,0.4155167138593671,0
0.3475209056861982,0.41992742679784356,0
0.32298356578432197,0.4271320670371688,0
0.32000126198225964,0.418223357060275,0
