EAR,MAR,Label
0.13367546965943972,0.9740309730756346,1
0.12783173693332756,0.984014921620892,1
0.13715543721848114,0.9726247770808317,1
0.16488423958603493,0.8040790991632386,1
0.12551060206738,0.9185225458545329,1
0.1501471525052634,0.7844766861511591,1
0.14883849887172285,0.786529922156023,1
0.13630732646596228,0.9579473214571809,1
0.1654831629498493,0.8057558308682748,1
0.16324844078270678,0.7491918505239844,1
0.1783879591100048,0.6743903452517216,1
0.17847731187143123,0.5673179220800438,1
0.1785961136980823,0.5481999903245401,1
0.19283468340928633,0.5260306639089112,1
0.20737118500931268,0.49978668207991483,1
0.15547512415376033,0.6240395401523533,1
0.16573161237690162,0.6626416769841883,1
0.16179927383773235,0.6850337779902602,1
0.1871365632082281,0.6352393684382361,1
0.1508719875371838,0.7088675064869291,1
0.14206511587711845,0.7175546263035586,1
0.1247843523363869,0.746846906971687,1
0.14527463864585954,0.751267031682314,1
0.16097720613554567,0.772490777870194,1
0.1841576122457518,0.7602518209647512,1
0.1582917013567699,0.7667950632502246,1
0.18038817673088525,0.799464249797098,1
0.20817114061249853,0.7387310064620856,1
0.21801540840388878,0.7338200795255637,1
0.19815021872751637,0.7795766430584403,1
0.15599477444408444,0.7339165037304128,1
0.1900345610452958,0.6390101435422234,1
0.16268360370589793,0.6333355508348759,1
0.15624259245421568,0.5765986544751307,1
0.16424694998981032,0.5246366047954995,1
0.1572610289003386,0.5300661994498003,1
0.1795543990548512,0.5041931196496271,1
0.1693537029504242,0.5041260015152749,1
0.1654474529504242,0.4961068554453005,1
0.16822187962557106,0.4752197068963879,1
0.1735989682866919,0.45185888808393565,1
0.15061763879979956,0.44048759513517105,1
0.13595713493230077,0.40765280823698036,1
0.13160973931302683,0.4000730687866224,1
0.1459142937002189,0.3749600069470796,1
0.1374334726247033,0.3796310691372027,1
0.14512605121970812,0.3873269680725024,1
0.13801762420549799,0.38946574718921734,1
0.15228239355836032,0.3938209540435543,1
0.15240489119773087,0.3678242169473068,1
0.13142890155887174,0.35406735452792076,1
0.15818697190041434,0.38860974437081364,1
0.13631573317170737,0.3639471399919798,1
0.15274423051761324,0.353744887708608,1
0.14918622413655458,0.3585325677486231,1
